,Year,Months,Day,MaxTemp,AvgTemp,MinTemp,MaxHumid,MinHumid,AvgHumid,MaxPressure,AvgPressure,MinPressure,MaxSpeed,AvgSpeed,MinSpeed,AvgDirn,Weather Description,Temp6,Temp12,Temp20,Humid6,Humid12,Humid20,Press6,Press12,Press20,WindDirn6,WindDirn12,WindDirn20,WinSpeed6,WinSpeed12,WinSpeed20,WeatherDiscpc6,WeatherDiscpc12,WeatherDiscpc20
1018,2015,07,17,27.43,22.18,17.1,88.0,48.0,72.58,1020.0,1017.58,1009.0,13,3.04,1,200.38,0.0,18.23,19.74,27.38,82.0,82.0,50.0,1019.0,1020.0,1019.0,197,251,160,2,1,5,0.0,0.0,0.0
1019,2015,07,18,29.96,25.12,23.01,94.0,57.0,70.17,1018.0,1014.79,1010.0,5,3.0,1,203.33,0.0,23.16,23.4,29.8,64.0,78.0,62.0,1017.0,1016.0,1013.0,200,250,200,1,2,3,0.0,0.0,0.0
1020,2015,07,19,34.31,28.64,23.63,88.0,47.0,70.38,1013.0,1011.04,1007.0,6,2.21,1,219.88,0.0,25.48,25.47,34.14,74.0,78.0,62.0,1012.0,1012.0,1010.0,215,290,150,2,1,3,0.0,0.0,0.0
1021,2015,07,20,34.26,30.38,26.39,83.0,43.0,60.96,1008.0,1006.62,1005.0,5,2.62,1,245.29,0.0,28.33,27.79,34.26,69.0,65.0,46.0,1007.0,1007.0,1006.0,230,310,270,1,2,3,0.0,0.0,0.0
1022,2015,07,21,31.96,27.9,24.6,94.0,48.0,68.17,1009.0,1004.88,1002.0,6,1.83,0,271.42,0.0,25.71,25.4,31.96,83.0,88.0,52.0,1005.0,1005.0,1003.0,274,254,280,0,1,2,0.0,0.0,0.0
1023,2015,07,22,28.84,24.25,18.84,82.0,35.0,54.33,1015.0,1007.92,1003.0,7,4.12,1,305.54,0.0,21.65,21.17,28.84,60.0,60.0,35.0,1006.0,1008.0,1008.0,340,330,300,1,4,7,0.0,0.0,0.0
1024,2015,07,23,28.72,23.56,17.69,93.0,34.0,58.04,1016.0,1013.21,1010.0,5,2.5,1,269.5,0.0,20.05,20.37,28.65,82.0,72.0,41.0,1013.0,1015.0,1013.0,324,296,300,2,1,2,0.0,0.0,1.0
1025,2015,07,24,29.38,24.01,18.79,93.0,28.0,58.17,1016.0,1014.0,1012.0,4,2.29,1,225.83,0.0,20.06,21.12,29.38,77.0,64.0,39.0,1014.0,1015.0,1014.0,339,360,100,2,2,4,0.0,0.0,1.0
1026,2015,07,25,30.13,24.4,17.97,100.0,25.0,60.04,1017.0,1015.33,1014.0,4,1.79,0,213.17,0.0,20.04,20.69,30.07,87.0,82.0,27.0,1015.0,1016.0,1015.0,351,339,193,0,1,1,0.0,0.0,1.0
1027,2015,07,26,31.36,26.03,21.45,93.0,41.0,64.25,1017.0,1015.46,1014.0,8,3.54,2,193.92,0.0,22.53,22.89,31.31,82.0,73.0,41.0,1015.0,1016.0,1014.0,217,210,210,3,3,8,0.0,0.0,0.0
1028,2015,07,27,29.93,26.23,22.91,94.0,48.0,68.92,1018.0,1015.88,1014.0,6,2.42,1,184.67,0.0,24.11,23.26,29.93,83.0,88.0,48.0,1016.0,1017.0,1015.0,90,270,210,1,1,3,0.0,0.0,1.0
1029,2015,07,28,33.64,27.42,22.08,100.0,36.0,68.71,1017.0,1015.88,1014.0,4,1.46,1,232.54,0.0,23.49,24.26,33.62,83.0,83.0,36.0,1017.0,1017.0,1014.0,198,236,340,1,1,1,0.0,0.0,0.0
1030,2015,07,29,34.53,28.85,23.03,94.0,32.0,65.75,1016.0,1014.92,1013.0,6,1.79,0,220.04,0.0,24.68,25.61,34.53,88.0,83.0,38.0,1016.0,1016.0,1014.0,235,308,220,1,0,6,0.0,0.0,0.0
1031,2015,07,30,31.11,27.57,25.35,88.0,43.0,77.12,1015.0,1012.29,1009.0,8,3.42,1,211.62,0.0,26.35,26.46,28.13,83.0,88.0,78.0,1014.0,1013.0,1009.0,233,220,160,3,4,8,0.0,0.0,0.0
1032,2015,07,31,32.01,26.72,21.29,100.0,27.0,66.21,1013.0,1011.25,1009.0,5,2.58,1,268.92,0.0,23.89,22.86,31.92,94.0,78.0,35.0,1011.0,1012.0,1011.0,241,300,270,1,1,5,0.0,0.0,1.0
1033,2015,08,01,31.89,26.68,21.81,93.0,31.0,61.38,1011.0,1009.83,1009.0,5,2.67,1,257.5,0.0,22.98,23.8,31.89,82.0,73.0,31.0,1010.0,1010.0,1009.0,230,250,280,1,2,5,0.0,0.0,1.0
1034,2015,08,02,31.17,25.92,19.3,93.0,22.0,59.08,1014.0,1012.38,1009.0,9,2.33,1,265.88,0.0,21.99,21.41,31.17,82.0,64.0,45.0,1012.0,1013.0,1013.0,325,320,150,2,2,3,0.0,0.0,0.0
1035,2015,08,03,32.69,26.69,21.16,88.0,31.0,59.88,1012.0,1010.79,1008.0,7,3.42,1,219.0,0.0,22.45,23.6,32.67,82.0,73.0,38.0,1011.0,1011.0,1009.0,214,140,240,3,1,5,0.0,0.0,0.0
1036,2015,08,04,32.6,27.19,21.56,94.0,27.0,59.42,1012.0,1010.75,1009.0,9,4.29,2,244.08,0.0,24.75,21.98,32.6,77.0,88.0,27.0,1010.0,1012.0,1010.0,211,286,230,3,2,9,0.0,0.0,0.0
1037,2015,08,05,30.94,25.37,19.12,100.0,29.0,57.12,1017.0,1013.33,1011.0,9,2.75,1,293.88,0.0,21.5,20.92,30.94,82.0,64.0,29.0,1014.0,1013.0,1011.0,321,294,300,1,1,9,0.0,0.0,1.0
1038,2015,08,06,28.26,23.46,17.57,93.0,30.0,61.71,1016.0,1014.83,1012.0,5,2.38,1,222.88,0.0,20.09,20.24,28.26,82.0,82.0,44.0,1015.0,1016.0,1014.0,332,331,140,2,1,4,0.0,1.0,0.0
1039,2015,08,07,28.57,24.0,19.04,93.0,35.0,63.17,1014.0,1013.17,1012.0,6,3.08,1,113.21,0.0,21.08,20.95,28.57,77.0,88.0,42.0,1013.0,1014.0,1012.0,182,170,60,2,2,4,0.0,0.0,0.0
1040,2015,08,08,28.07,23.26,17.87,88.0,42.0,64.88,1016.0,1014.17,1011.0,5,2.62,1,108.12,0.0,19.61,20.7,28.07,73.0,88.0,47.0,1011.0,1016.0,1015.0,190,36,100,3,2,4,0.0,0.0,0.0
1041,2015,08,09,29.21,23.86,18.74,93.0,39.0,63.83,1016.0,1015.88,1014.0,6,2.42,0,112.12,0.0,20.32,20.87,28.73,82.0,72.0,39.0,1016.0,1016.0,1016.0,167,320,40,2,2,2,0.0,0.0,1.0
1042,2015,08,10,27.58,23.7,20.14,93.0,47.0,70.29,1019.0,1016.88,1012.0,4,2.42,1,181.12,0.0,20.79,21.89,26.9,83.0,78.0,47.0,1013.0,1018.0,1017.0,330,170,130,2,2,4,0.0,0.0,0.0
1043,2015,08,11,26.75,24.03,22.21,94.0,57.0,78.08,1015.0,1010.46,1006.0,10,3.67,1,194.62,0.0,23.82,22.21,26.42,69.0,94.0,78.0,1013.0,1010.0,1007.0,160,180,230,1,6,2,0.0,0.0,0.0
1044,2015,08,12,29.56,24.45,19.82,93.0,44.0,69.71,1022.0,1011.62,1008.0,6,2.96,1,249.58,0.0,21.75,21.3,29.56,88.0,82.0,45.0,1009.0,1021.0,1011.0,311,10,280,2,2,3,0.0,0.0,1.0
1045,2015,08,13,28.63,23.61,18.3,93.0,30.0,58.96,1020.0,1016.75,1013.0,4,2.42,1,301.62,0.0,20.63,20.44,28.49,64.0,82.0,32.0,1015.0,1018.0,1017.0,322,322,320,3,2,3,0.0,0.0,0.0
1046,2015,08,14,31.13,23.8,16.73,93.0,35.0,63.25,1022.0,1020.54,1018.0,4,1.79,1,258.08,0.0,18.54,19.47,31.13,87.0,60.0,37.0,1021.0,1021.0,1020.0,293,266,225,1,1,2,0.0,0.0,0.0
1047,2015,08,15,33.35,26.38,20.16,100.0,26.0,61.25,1021.0,1019.67,1018.0,3,2.5,1,251.54,0.0,22.02,22.48,33.27,82.0,94.0,30.0,1020.0,1021.0,1018.0,218,244,260,3,2,3,0.0,0.0,0.0
1048,2015,08,16,32.95,27.38,22.35,100.0,36.0,66.75,1021.0,1019.38,1018.0,8,3.04,2,240.12,0.0,24.18,24.25,32.66,88.0,88.0,61.0,1020.0,1020.0,1018.0,246,246,140,3,2,5,0.0,0.0,0.0
1049,2015,08,17,33.93,27.99,22.5,100.0,30.0,65.71,1020.0,1018.67,1017.0,5,2.67,1,221.75,0.0,24.18,23.91,33.61,88.0,93.0,52.0,1019.0,1020.0,1018.0,230,241,170,3,2,3,0.0,0.0,1.0
1050,2015,08,18,32.63,27.97,24.01,94.0,33.0,66.04,1018.0,1016.71,1014.0,7,3.12,1,204.04,0.0,25.27,24.62,32.41,78.0,88.0,36.0,1018.0,1018.0,1015.0,218,217,175,3,1,4,0.0,0.0,1.0
1051,2015,08,19,30.42,26.85,23.57,88.0,51.0,76.88,1018.0,1016.17,1006.0,7,2.83,1,164.75,0.0,24.43,25.13,29.72,74.0,83.0,78.0,1018.0,1017.0,1016.0,189,190,160,2,2,6,1.0,0.0,0.0
1052,2015,08,20,30.05,26.82,24.33,94.0,62.0,76.17,1018.0,1016.25,1015.0,8,4.46,2,151.67,0.0,24.77,25.47,29.19,78.0,78.0,65.0,1017.0,1016.0,1015.0,170,140,140,4,3,6,0.0,0.0,1.0
1053,2015,08,21,29.81,26.01,22.35,94.0,40.0,68.67,1018.0,1015.75,1013.0,5,3.54,0,168.62,0.0,25.31,22.39,29.81,78.0,78.0,40.0,1014.0,1017.0,1016.0,140,30,25,5,2,1,0.0,0.0,0.0
1054,2015,08,22,28.37,24.21,19.36,87.0,28.0,54.75,1021.0,1018.75,1017.0,5,2.21,0,123.38,0.0,21.98,20.57,28.33,46.0,77.0,39.0,1019.0,1020.0,1018.0,3,10,343,1,2,1,0.0,0.0,0.0
1055,2015,08,23,28.31,23.2,18.4,94.0,51.0,73.79,1018.0,1016.42,1013.0,4,2.17,1,124.29,0.0,19.15,20.9,28.31,87.0,93.0,74.0,1018.0,1018.0,1015.0,11,0,190,2,2,3,0.0,1.0,0.0
1056,2015,08,24,30.02,24.87,20.49,100.0,45.0,73.25,1015.0,1013.08,1011.0,5,1.96,1,190.71,0.0,21.51,21.74,30.02,83.0,100.0,45.0,1014.0,1014.0,1011.0,192,195,220,2,1,3,0.0,0.0,1.0
1057,2015,08,25,31.28,26.8,23.54,83.0,27.0,62.21,1012.0,1011.17,1009.0,6,2.71,1,219.96,0.0,23.86,24.15,30.89,82.0,78.0,38.0,1011.0,1012.0,1010.0,196,210,310,3,1,4,0.0,0.0,0.0
1058,2015,08,26,28.05,23.37,17.26,93.0,36.0,55.33,1016.0,1014.33,1011.0,4,2.71,1,273.29,0.0,19.96,19.83,27.87,59.0,77.0,37.0,1013.0,1015.0,1015.0,280,310,260,1,2,4,0.0,0.0,0.0
1059,2015,08,27,26.42,22.12,17.27,88.0,39.0,64.0,1019.0,1017.62,1015.0,4,2.79,1,313.33,0.0,19.14,19.2,26.04,87.0,77.0,42.0,1017.0,1019.0,1018.0,323,330,280,3,2,3,0.0,0.0,0.0
1060,2015,08,28,26.9,21.25,15.64,93.0,39.0,65.75,1023.0,1021.08,1018.0,6,2.75,1,294.17,0.0,17.25,18.09,26.79,81.0,93.0,39.0,1021.0,1022.0,1021.0,353,357,280,3,2,2,0.0,0.0,1.0
1061,2015,08,29,29.23,22.69,16.33,100.0,37.0,66.54,1024.0,1021.96,1018.0,4,1.75,0,244.42,0.0,18.07,18.32,29.18,87.0,72.0,51.0,1023.0,1023.0,1021.0,293,286,150,0,1,3,0.0,0.0,0.0
1062,2015,08,30,31.26,25.05,19.62,94.0,40.0,64.83,1020.0,1019.12,1017.0,4,2.79,2,223.33,0.0,21.23,21.0,30.98,87.0,94.0,40.0,1020.0,1020.0,1017.0,210,234,280,3,2,4,0.0,0.0,1.0
1063,2015,08,31,33.08,27.38,23.16,94.0,43.0,64.79,1018.0,1016.92,1015.0,5,2.67,1,249.33,0.0,24.53,24.13,33.08,64.0,94.0,48.0,1017.0,1018.0,1016.0,240,259,270,1,1,4,0.0,0.0,0.0
1064,2015,09,01,31.24,27.25,22.53,94.0,38.0,67.33,1018.0,1016.79,1016.0,5,2.29,1,142.83,0.0,24.68,24.04,31.24,82.0,94.0,38.0,1016.0,1018.0,1017.0,323,180,170,2,1,2,0.0,0.0,1.0
1065,2015,09,02,32.4,26.09,20.78,100.0,32.0,68.17,1018.0,1016.46,1013.0,4,1.62,1,200.29,0.0,22.29,22.05,32.15,78.0,88.0,40.0,1018.0,1018.0,1013.0,168,223,360,2,1,2,0.0,0.0,1.0
1066,2015,09,03,33.29,27.07,21.59,100.0,38.0,68.38,1014.0,1012.12,1010.0,5,2.08,1,205.75,0.0,23.26,23.0,33.29,82.0,78.0,38.0,1013.0,1012.0,1011.0,169,350,60,1,2,3,0.0,0.0,0.0
1067,2015,09,04,29.25,26.3,23.27,100.0,57.0,70.79,1020.0,1015.96,1011.0,6,2.67,0,75.71,0.0,24.77,24.18,28.45,82.0,94.0,58.0,1013.0,1017.0,1019.0,62,61,100,2,2,2,0.0,0.0,0.0
1068,2015,09,05,27.85,23.69,19.48,94.0,28.0,68.42,1027.0,1023.83,1021.0,4,2.79,1,87.25,0.0,21.75,20.18,27.64,77.0,94.0,56.0,1024.0,1025.0,1024.0,100,60,70,2,2,4,0.0,0.0,0.0
1069,2015,09,06,29.9,22.35,15.6,100.0,33.0,66.96,1025.0,1023.17,1021.0,4,1.71,1,158.54,0.0,18.24,16.6,29.9,72.0,93.0,44.0,1023.0,1025.0,1022.0,137,220,110,1,1,3,0.0,0.0,0.0
1070,2015,09,07,32.69,24.46,18.26,100.0,33.0,65.75,1021.0,1019.62,1016.0,5,2.42,1,232.96,0.0,19.39,18.85,32.61,82.0,93.0,34.0,1021.0,1021.0,1017.0,213,241,280,2,2,5,0.0,0.0,0.0
1071,2015,09,08,35.07,27.96,22.23,93.0,32.0,60.17,1018.0,1016.17,1013.0,5,2.75,1,218.88,0.0,24.19,22.99,34.91,73.0,77.0,32.0,1017.0,1018.0,1014.0,234,200,200,3,2,4,0.0,0.0,1.0
1072,2015,09,09,32.48,27.58,23.12,100.0,41.0,67.42,1015.0,1013.58,1009.0,4,2.58,1,199.96,0.0,25.14,24.93,31.96,78.0,94.0,69.0,1015.0,1015.0,1010.0,211,210,170,3,3,3,0.0,1.0,0.0
1073,2015,09,10,27.97,24.37,22.9,100.0,69.0,84.96,1012.0,1010.12,1006.0,6,2.71,0,109.17,0.0,24.65,22.9,24.23,83.0,88.0,88.0,1011.0,1011.0,1008.0,226,30,60,1,4,5,0.0,0.0,0.0
1074,2015,09,11,27.21,22.63,19.32,94.0,54.0,77.54,1009.0,1007.21,1005.0,8,3.83,0,125.88,0.0,20.82,19.72,26.87,88.0,88.0,57.0,1005.0,1007.0,1008.0,10,360,360,4,5,4,0.0,0.0,0.0
1075,2015,09,12,25.72,22.04,18.2,100.0,61.0,79.12,1011.0,1009.12,1005.0,7,2.38,0,174.12,0.0,19.52,19.67,24.88,87.0,100.0,69.0,1010.0,1011.0,1007.0,234,89,110,2,0,5,0.0,1.0,0.0
1076,2015,09,13,25.51,22.24,20.08,94.0,53.0,76.04,1008.0,1005.71,1004.0,7,3.58,1,215.79,0.0,21.91,20.08,23.81,83.0,93.0,60.0,1004.0,1006.0,1007.0,140,250,270,6,4,6,0.0,0.0,0.0
1077,2015,09,14,24.39,18.81,14.19,81.0,36.0,59.42,1020.0,1015.25,1009.0,8,4.12,2,277.33,0.0,15.26,14.82,24.33,76.0,72.0,41.0,1013.0,1016.0,1018.0,281,270,320,3,4,5,0.0,0.0,0.0
1078,2015,09,15,28.56,20.86,14.42,93.0,32.0,60.71,1027.0,1024.71,1020.0,4,2.46,1,258.92,0.0,15.91,15.84,28.56,87.0,93.0,36.0,1024.0,1027.0,1026.0,315,110,240,2,1,3,0.0,0.0,0.0
1079,2015,09,16,30.12,22.53,15.78,93.0,33.0,65.96,1028.0,1025.96,1023.0,3,1.54,1,237.17,0.0,17.63,16.99,30.12,87.0,93.0,33.0,1027.0,1028.0,1024.0,309,353,160,2,1,2,0.0,0.0,1.0
1080,2015,09,17,30.57,23.36,16.62,100.0,33.0,66.83,1024.0,1022.0,1019.0,4,1.96,0,213.62,0.0,18.9,18.14,30.5,77.0,100.0,42.0,1019.0,1023.0,1019.0,180,285,140,3,1,4,0.0,0.0,0.0
1081,2015,09,18,29.47,23.28,17.38,100.0,33.0,67.54,1019.0,1017.54,1015.0,6,2.29,0,207.12,0.0,19.39,18.31,29.25,87.0,100.0,42.0,1018.0,1018.0,1016.0,222,293,120,2,1,3,0.0,0.0,0.0
1082,2015,09,19,27.92,22.65,17.93,100.0,51.0,76.92,1017.0,1014.29,1005.0,7,2.67,1,193.33,0.0,19.58,18.2,27.92,88.0,93.0,65.0,1005.0,1015.0,1013.0,190,190,160,3,2,5,0.0,0.0,0.0
1083,2015,09,20,25.56,23.0,20.9,88.0,27.0,66.62,1017.0,1014.29,1012.0,6,3.54,1,172.92,0.0,22.58,21.0,25.56,88.0,72.0,41.0,1012.0,1016.0,1015.0,203,340,360,3,4,5,1.0,1.0,0.0
1084,2015,09,21,22.15,18.4,14.62,81.0,40.0,60.08,1023.0,1021.25,1018.0,6,3.42,1,51.17,0.0,16.32,14.73,22.02,81.0,63.0,52.0,1020.0,1021.0,1023.0,32,50,90,4,4,6,0.0,1.0,0.0
1085,2015,09,22,21.69,19.03,16.36,87.0,47.0,61.54,1026.0,1024.08,1019.0,5,3.17,1,66.67,0.0,17.71,16.63,21.69,67.0,67.0,56.0,1024.0,1024.0,1024.0,66,20,100,3,4,3,0.0,0.0,0.0
1086,2015,09,23,25.65,19.4,14.29,100.0,32.0,67.79,1025.0,1024.33,1023.0,4,2.54,2,53.75,0.0,16.63,14.54,25.57,82.0,100.0,36.0,1025.0,1025.0,1023.0,18,23,100,3,3,3,0.0,0.0,0.0
1087,2015,09,24,27.15,19.62,13.58,100.0,34.0,60.88,1026.0,1024.67,1023.0,5,2.46,1,124.12,0.0,15.01,15.09,27.15,71.0,100.0,47.0,1024.0,1026.0,1026.0,330,16,90,1,3,4,0.0,0.0,0.0
1088,2015,09,25,23.48,19.91,16.56,100.0,46.0,68.75,1030.0,1027.25,1024.0,7,3.46,1,87.38,0.0,17.57,17.05,22.99,93.0,100.0,52.0,1024.0,1029.0,1027.0,360,90,80,3,1,7,0.0,0.0,0.0
1089,2015,09,26,21.44,18.35,15.5,93.0,43.0,65.46,1033.0,1029.25,1024.0,7,3.83,1,75.38,0.0,16.15,15.57,21.44,63.0,77.0,49.0,1028.0,1030.0,1031.0,80,30,90,3,3,3,0.0,1.0,1.0
1090,2015,09,27,21.51,16.92,12.56,93.0,55.0,74.12,1033.0,1030.62,1027.0,6,3.17,1,77.17,1.0,14.66,13.06,21.51,87.0,93.0,56.0,1032.0,1032.0,1029.0,87,50,104,4,1,2,0.0,1.0,1.0
1091,2015,09,28,25.91,20.64,17.96,93.0,61.0,77.12,1027.0,1023.79,1017.0,4,2.21,1,90.29,0.0,18.0,18.8,25.66,77.0,93.0,61.0,1026.0,1025.0,1022.0,65,60,150,2,2,3,0.0,0.0,0.0
1092,2015,09,29,27.63,23.47,21.09,94.0,65.0,82.0,1021.0,1018.12,1014.0,5,2.33,1,134.21,0.0,21.47,21.88,26.31,78.0,94.0,83.0,1021.0,1019.0,1015.0,146,93,140,2,1,3,1.0,0.0,0.0
1093,2015,09,30,25.24,23.38,20.63,94.0,60.0,85.12,1014.0,1008.17,1004.0,8,3.75,2,164.62,0.0,23.63,24.32,21.37,88.0,94.0,73.0,1009.0,1005.0,1009.0,140,180,30,5,4,4,0.0,0.0,0.0
1094,2015,10,01,19.83,15.59,13.01,87.0,54.0,68.62,1026.0,1017.33,1013.0,8,4.79,3,43.04,0.0,15.0,13.33,16.75,67.0,66.0,67.0,1016.0,1017.0,1018.0,10,10,30,5,4,4,0.0,0.0,0.0
1095,2015,10,02,14.41,12.18,10.18,93.0,71.0,81.12,1024.0,1021.67,1020.0,9,5.0,3,31.25,0.0,13.19,11.64,11.33,71.0,71.0,76.0,1022.0,1021.0,1020.0,20,30,40,4,7,7,0.0,0.0,0.0
1096,2015,10,03,12.31,10.68,9.48,100.0,76.0,88.71,1027.0,1025.08,1023.0,12,6.29,3,45.42,0.0,9.7,10.07,12.01,87.0,87.0,87.0,1025.0,1025.0,1027.0,70,30,60,5,5,6,0.0,0.0,0.0
1097,2015,10,04,17.87,13.91,12.15,81.0,55.0,64.92,1028.0,1026.21,1024.0,9,5.96,3,55.83,0.0,12.63,12.59,17.69,66.0,71.0,55.0,1027.0,1028.0,1024.0,40,60,80,5,5,7,0.0,0.0,0.0
1098,2015,10,05,18.66,14.26,11.14,87.0,54.0,69.54,1025.0,1022.54,1019.0,6,3.17,2,39.17,0.0,11.65,11.8,18.63,82.0,76.0,82.0,1021.0,1024.0,1021.0,60,30,70,3,3,2,0.0,0.0,0.0
1099,2015,10,06,22.74,15.18,9.71,100.0,37.0,76.17,1022.0,1018.25,1014.0,4,2.33,1,147.5,0.0,10.61,10.52,22.74,87.0,100.0,47.0,1021.0,1018.0,1015.0,20,355,320,1,2,3,0.0,0.0,0.0
1100,2015,10,07,22.53,17.3,13.33,100.0,49.0,73.75,1020.0,1016.17,1015.0,5,2.08,1,281.42,0.0,14.58,13.73,22.53,87.0,71.0,53.0,1020.0,1016.0,1015.0,343,330,360,1,2,5,0.0,0.0,0.0
1101,2015,10,08,21.09,16.7,13.14,100.0,53.0,77.04,1021.0,1019.46,1016.0,5,2.29,1,223.42,0.0,13.52,13.7,20.93,81.0,100.0,63.0,1020.0,1020.0,1020.0,50,358,110,1,2,5,0.0,0.0,0.0
1102,2015,10,09,24.64,18.61,15.03,93.0,54.0,78.38,1020.0,1014.71,1007.0,9,3.46,1,210.79,0.0,15.08,16.9,24.63,87.0,88.0,57.0,1018.0,1016.0,1009.0,171,190,240,3,2,4,0.0,0.0,0.0
1103,2015,10,10,19.21,15.5,10.62,88.0,39.0,60.46,1021.0,1017.0,1009.0,6,2.62,1,214.79,0.0,15.6,10.62,18.07,67.0,76.0,41.0,1015.0,1020.0,1019.0,320,120,300,1,2,2,0.0,0.0,0.0
1104,2015,10,11,21.04,13.41,7.9,100.0,37.0,73.08,1019.0,1016.25,1012.0,5,2.38,1,231.96,0.0,8.91,8.61,21.04,93.0,93.0,42.0,1018.0,1017.0,1013.0,211,245,240,2,2,2,0.0,0.0,0.0
1105,2015,10,12,24.6,16.22,10.14,100.0,36.0,71.0,1012.0,1010.54,999.0,6,2.75,1,224.83,0.0,11.81,10.43,24.6,86.0,93.0,38.0,1012.0,1012.0,1008.0,235,228,240,3,2,4,0.0,0.0,0.0
1106,2015,10,13,21.69,17.43,13.98,100.0,48.0,81.17,1007.0,1002.83,1000.0,5,2.62,1,214.04,0.0,13.98,15.33,21.31,93.0,93.0,73.0,1005.0,1002.0,1000.0,198,193,280,1,3,4,0.0,0.0,0.0
1107,2015,10,14,19.76,16.9,13.14,93.0,52.0,71.17,1009.0,1005.96,1001.0,4,2.96,1,275.46,0.0,16.08,13.15,19.2,76.0,93.0,52.0,1005.0,1007.0,1008.0,230,253,340,1,3,3,0.0,0.0,0.0
1108,2015,10,15,18.3,13.47,8.3,93.0,20.0,66.29,1017.0,1014.29,1010.0,10,3.04,2,295.75,0.0,11.12,8.38,18.17,87.0,75.0,45.0,1013.0,1015.0,1015.0,311,320,250,2,2,3,0.0,0.0,0.0
1109,2015,10,16,17.51,13.81,11.19,93.0,38.0,64.25,1021.0,1015.12,1013.0,7,3.83,2,268.33,0.0,11.46,11.72,17.51,87.0,76.0,38.0,1014.0,1014.0,1015.0,230,254,320,4,5,6,0.0,0.0,1.0
1110,2015,10,17,13.0,10.26,7.12,93.0,30.0,63.62,1028.0,1019.17,1017.0,6,3.42,2,286.25,0.0,8.67,7.35,12.38,93.0,70.0,34.0,1017.0,1019.0,1019.0,258,290,330,3,2,2,0.0,0.0,1.0
1111,2015,10,18,9.42,5.49,1.21,100.0,26.0,59.04,1029.0,1024.88,1022.0,8,3.46,1,304.5,0.0,3.38,1.21,9.41,55.0,69.0,31.0,1024.0,1026.0,1024.0,310,320,10,2,3,5,1.0,0.0,1.0
1112,2015,10,19,11.99,4.95,-0.67,100.0,32.0,66.33,1034.0,1030.04,1027.0,5,2.71,1,296.79,0.0,1.23,-0.59,11.83,86.0,92.0,34.0,1030.0,1033.0,1028.0,349,347,300,3,2,4,0.0,0.0,0.0
1113,2015,10,20,21.98,12.69,8.17,94.0,28.0,57.25,1028.0,1024.12,1021.0,7,3.5,1,233.54,0.0,8.25,8.5,21.85,91.0,65.0,28.0,1024.0,1024.0,1021.0,220,260,240,3,2,7,0.0,1.0,0.0
1114,2015,10,21,24.35,16.99,10.75,100.0,31.0,56.62,1027.0,1024.38,1017.0,6,2.42,1,226.21,0.0,13.43,11.1,24.27,81.0,100.0,31.0,1024.0,1026.0,1024.0,241,233,190,3,1,3,0.0,1.0,0.0
1115,2015,10,22,23.53,16.73,10.94,93.0,33.0,65.33,1025.0,1022.21,1018.0,5,2.92,2,224.88,0.0,12.7,11.68,23.49,87.0,76.0,33.0,1023.0,1024.0,1019.0,216,250,230,2,2,4,0.0,0.0,0.0
1116,2015,10,23,21.51,15.6,11.62,81.0,25.0,49.62,1025.0,1021.83,1019.0,8,3.83,2,245.62,0.0,16.74,11.62,15.92,58.0,66.0,28.0,1020.0,1023.0,1023.0,320,10,350,4,4,4,0.0,0.0,0.0
1117,2015,10,24,14.08,8.6,3.31,100.0,43.0,73.88,1030.0,1025.96,1012.0,7,2.96,1,110.29,0.0,5.92,3.31,13.74,92.0,70.0,58.0,1028.0,1028.0,1026.0,30,330,150,2,1,3,0.0,0.0,1.0
1118,2015,10,25,19.74,15.11,12.84,93.0,43.0,71.04,1025.0,1019.12,1017.0,9,3.71,1,238.71,0.0,13.46,14.0,19.74,76.0,93.0,45.0,1021.0,1017.0,1018.0,181,210,310,3,1,4,0.0,0.0,1.0
1119,2015,10,26,15.62,10.66,5.22,93.0,30.0,65.58,1032.0,1028.12,1022.0,9,3.12,1,116.96,0.0,7.61,5.22,15.46,61.0,93.0,71.0,1026.0,1030.0,1029.0,40,15,40,2,3,4,0.0,0.0,0.0
1120,2015,10,27,15.01,9.17,4.45,100.0,50.0,71.88,1039.0,1032.62,1024.0,4,1.96,1,73.75,0.0,5.0,4.45,15.01,70.0,69.0,55.0,1033.0,1033.0,1037.0,10,350,120,2,2,2,1.0,1.0,0.0
1121,2015,10,28,18.98,13.88,10.07,94.0,58.0,78.54,1037.0,1024.83,1009.0,6,4.21,2,92.17,0.0,11.41,13.91,17.19,66.0,87.0,94.0,1031.0,1025.0,1018.0,60,90,114,3,4,6,0.0,0.0,0.0
1122,2015,10,29,21.91,20.03,17.66,98.0,30.0,75.83,1011.0,1003.42,1001.0,9,5.67,2,205.38,0.0,21.39,17.92,19.24,94.0,93.0,57.0,1001.0,1002.0,1007.0,201,0,252,3,2,7,0.0,0.0,0.0
1123,2015,10,30,17.19,13.23,9.24,100.0,33.0,52.79,1018.0,1011.5,1004.0,7,4.88,2,274.79,0.0,12.66,9.24,15.74,100.0,100.0,48.0,1008.0,1012.0,1018.0,260,230,318,5,2,5,0.0,0.0,0.0
1124,2015,10,31,13.08,8.72,3.3,100.0,40.0,63.46,1028.0,1021.79,1017.0,5,2.67,1,203.54,0.0,7.06,4.0,12.99,54.0,90.0,54.0,1019.0,1023.0,1025.0,10,319,210,4,2,3,0.0,0.0,1.0
